Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members
823,14,0.9011,82.00,886.2,0.08231,0.999997,"FBXO4 DAB2 NIM1K C6 OXCT1 C7 NNT HCN1 TTC33 C1QTNF3 ANXA2R C5orf28 C5orf51 FGF10"
824,4,0.9909,5.946,93.96,0.05510,0.992931,"GNA13 LPAR2 RIC8A RHOA"
825,4,0.9022,5.413,161.0,0.03104,0.992931,"C1orf109 KRR1 OIP5 PRMT5"
826,7,0.9312,19.55,243.2,0.07065,0.999299,"SURF6 RNF20 TTF1 GLE1 SEC16A NUP214 NOL8"
827,5,0.9118,9.118,278.9,0.03059,0.996692,"NDRG2 PARP2 SLC39A2 OR10G3 CCNB1IP1"
828,5,0.9498,9.498,115.9,0.07017,0.996692,"DNAJC21 EFTUD1 SBDS UFM1 C1orf27"
829,5,0.9318,9.318,265.3,0.03274,0.996692,"ZMYND12 CCDC30 ZFP69 SLFNL1 ZNF691"
830,4,0.9847,5.908,109.3,0.04797,0.992931,"SBF1 ACAP2 ARF6 RAB35"
831,8,0.9015,25.24,255.6,0.08502,0.999679,"ATP5A1 ATP5H ATP5J SLC25A3 ATP5E ATP5D ATP5C1 ATP5B"
832,6,0.9068,13.60,336.7,0.03754,0.998474,"EMILIN2 LAMA1 LPIN2 CLUL1 LRRC30 SMCHD1"
833,4,0.9012,5.407,159.2,0.03132,0.992931,"NFKBIB N4BP1 NFKBIA CYLD"
834,4,0.9345,5.607,167.5,0.03096,0.992931,"ANHX S100B ZNF891 ZNF10"
835,4,0.9624,5.775,139.3,0.03773,0.992931,"ABCD4 MMACHC MTR MTRR"
836,4,0.9129,5.477,111.9,0.04370,0.992931,"ZEB2 SOX10 TFAP2A MITF"
837,4,0.9026,5.416,175.8,0.02863,0.992931,"CWC25 DDX52 TEFM ATAD5"
838,4,0.9272,5.563,219.3,0.02389,0.992931,"KIR2DL3 LILRA1 KIR3DL1 KIR2DL1"
839,4,0.9495,5.697,172.7,0.03056,0.992931,"MOGS UGGT1 GANAB PRKCSH"
840,4,0.9376,5.626,223.4,0.02373,0.992931,"MOCS2 ITGA1 GPX8 IL31RA"
841,6,0.9148,13.72,320.4,0.03965,0.998474,"VLDLR PDCD1LG2 CD274 PPAPDC2 TPD52L3 CDC37L1"
842,7,0.9046,19.00,534.9,0.03345,0.999299,"DGCR6L YPEL1 ZNF74 SDF2L1 PRODH TOP3B YDJC"
843,6,0.9147,13.72,193.4,0.06263,0.998474,"ABCF1 DHX16 NOL7 PRPF4B RIOK1 WDR46"
844,5,0.9102,9.102,307.5,0.02787,0.996692,"MFSD4 TMEM81 CDK18 RNPEP REN"
845,9,0.9050,32.58,764.5,0.03997,0.999853,"STC1 MSR1 NAT1 SGCZ ENTPD4 STMN4 PEBP4 TNFRSF10D CLU"
846,4,0.9060,5.436,162.0,0.03099,0.992931,"SPI1 GFI1 MYB CEBPA"
847,7,0.9184,19.29,428.2,0.04179,0.999299,"MINA OR5K3 ARL13B GPR15 ST3GAL6 OR5K1 CDV3"
848,6,0.9117,13.68,363.2,0.03516,0.998474,"BBS1 CD248 GAL MAP3K11 BRMS1 PACS1"
849,4,0.9148,5.489,143.6,0.03493,0.992931,"MIS12 CDC73 PMF1 DSN1"
850,5,0.9151,9.151,370.1,0.02351,0.996692,"SPTB SYNE2 PLEKHH1 PSEN1 RGS6"
851,4,0.9880,5.928,164.1,0.03330,0.992931,"SERF1A NAIP CDH12 SMN2"
852,4,0.9499,5.700,128.3,0.04013,0.992931,"RNF7 DCUN1D3 ARIH2 UBE2F"
853,14,0.9004,81.94,892.8,0.08171,0.999997,"ABCA2 DPP7 ENTPD2 FBXW5 LCN15 LCN6 LCN8 NPDC1 PHPT1 RNF224 SLC34A3 SSNA1 TUBB4B UAP1L1"
854,12,0.9183,60.61,363.2,0.1354,0.999986,"ALG12 MPDU1 ALG3 ALG6 ALG9 DPM3 ALG8 SEC63 UFL1 ALG5 DPM1 DPM2"
855,4,0.9203,5.522,222.2,0.02342,0.992931,"SMAP1 FAM135A DDX43 C6orf57"
856,4,0.9090,5.454,242.7,0.02129,0.992931,"S100P PTTG2 MXD4 CORIN"
857,5,0.9157,9.157,271.3,0.03153,0.996692,"ANHX SLC27A5 ZBTB45 S100B PRMT2"
858,10,0.9048,40.71,249.0,0.1315,0.999933,"GET4 COG2 UNC50 COG3 COG6 PTAR1 COG1 COG7 COG4 COG5"
859,8,0.9037,25.30,344.4,0.06560,0.999679,"ATG5 ATG12 ATG7 ATG13 ATG10 ATG16L1 ATG3 ATG4B"
860,9,0.9088,32.72,135.0,0.1762,0.999853,"MED13 ATXN7 CCNC TADA1 SUPT20H SUPT7L TADA2B TAF5L TAF6L"
861,4,0.9997,5.998,94.48,0.05529,0.992931,"NELFA NELFCD NELFE NELFB"
862,4,0.9824,5.895,104.7,0.04968,0.992931,"GPS2 SETD5 ANKRD11 HDAC3"
863,10,0.9321,41.95,177.0,0.1755,0.999933,"SEH1L MIOS LAMTOR1 LAMTOR4 RRAGA LAMTOR2 RRAGC WDR24 WDR59 LAMTOR3"
864,11,0.9054,49.80,799.7,0.05714,0.999969,"AANAT C17orf77 FADS6 GPR142 HID1 KCTD2 KIF19 MIF4GD OTOP2 RAB37 USH1G"
865,5,0.9044,9.044,145.5,0.05496,0.996692,"CRNKL1 ESF1 POLR3F XRN2 CFL1"
866,4,0.9610,5.766,100.4,0.05049,0.992931,"CERS2 SPTLC2 SPTSSA COL4A3BP"
867,13,0.8793,68.58,393.6,0.1405,0.999993,"SLC35B2 XYLT2 B4GALT7 FAM20B NDST1 B3GALT6 EXTL3 FGFR1 EXT2 UGDH TMEM165 B3GAT3 EXT1"
868,5,0.9264,9.264,88.88,0.08566,0.996692,"USE1 INPP5K ATL2 NBAS RAB18"
869,5,0.9015,9.015,245.6,0.03407,0.996692,"GRSF1 MRPL1 CLPP C1QBP SLC30A9"
870,5,0.9053,9.053,298.5,0.02851,0.996692,"COL5A3 CLEC4G ACP5 MARCH2 RGL3"
871,5,0.9210,9.210,150.2,0.05437,0.996692,"EXOC7 RABIF DENND4A RAB10 EXOC8"
872,7,0.9143,19.20,311.9,0.05564,0.999299,"SLC6A18 SLC6A19 TERT NKD2 ZDHHC11 SLC12A7 TPPP"
873,8,0.9568,26.79,199.0,0.1108,0.999679,"TFPT INO80B NFRKB UCHL5 ACTR8 INO80 INO80E TBRG1"
874,4,0.9505,5.703,201.3,0.02652,0.992931,"CHRM1 FERMT3 SCGB2A1 SLC25A45"
875,10,0.9016,40.57,659.7,0.05633,0.999933,"FBXL6 ARC PPP1R16A MFSD3 C8orf82 ARHGAP39 FOXH1 TSNARE1 KIFC2 SLC52A2"
876,5,0.9538,9.538,109.3,0.07402,0.996692,"UBE2R2 ARIH2 CUL5 SENP8 UBE2F"
877,5,0.9809,9.809,218.6,0.04114,0.996692,"KRIT1 ITGB1BP1 PDCD10 CCM2 MESDC1"
878,5,0.9558,9.558,173.3,0.04955,0.996692,"SGMS1 TM9SF2 PI4KB C10orf76 COL4A3BP"
879,9,0.9389,33.80,281.5,0.1014,0.999853,"AAGAB AGFG1 AP2A1 AP2B1 AP2M1 AP2S1 C15orf57 FCHO2 PICALM"
880,4,0.9211,5.527,156.0,0.03260,0.992931,"TAF1A TAF1C TAF1B TAF1D"
881,4,0.9305,5.583,200.0,0.02614,0.992931,"DEFB125 DEFB132 DEFB126 SIRPG"
882,9,0.9093,32.74,354.5,0.08079,0.999853,"ZNF675 ZNF430 ZNF486 ZNF43 ZNF737 ZNF714 ZNF98 ZNF91 ZNF492"
883,4,0.9638,5.783,129.6,0.04032,0.992931,"ORC4 ORC3 ORC5 ORC2"
884,37,0.9008,599.9,2283,0.2029,1.00000,"AARS2 C10orf2 EARS2 FARS2 GFM1 HARS2 KIAA0391 LARS2 MARS2 MRPL14 MRPL20 MRPL21 MRPL23 MRPL39 MRPL43 MRPL55 MRPS14 MRPS23 MRPS24 MRPS25 MRPS6 MTG2 MTPAP PET112 POLG POLRMT QRSL1 RARS2 SARS2 SLC25A26 TARS2 TFB2M VARS2 YARS2 MRPL12 MRPS16 MRPL47"
885,22,0.9005,208.0,837.4,0.1909,1.00000,"HIST1H4E HIST1H3F HIST1H3D HIST1H2AD HIST1H2BI HIST1H2BE HIST1H4L HIST1H2AC HIST1H2BB HIST1H2BH HIST1H3I HIST1H3C HIST1H2BF HIST1H3G HIST1H4D HIST1H2BL HIST1H2BG HIST1H4I HIST1H2BN HIST1H4K HIST1H2AJ HIST1H2BM"
886,4,0.9582,5.749,162.5,0.03261,0.992931,"RAN SNRPA1 PSMA3 SF3B1"
887,11,0.9014,49.58,250.2,0.1541,0.999969,"RFWD3 XRCC2 RAD51D ERCC4 BRIP1 FANCI FANCG FANCL FANCD2 MCM9 UBE2T"
888,6,0.9136,13.70,286.0,0.04397,0.998474,"SLC6A18 SLC6A19 TERT CEP72 NKD2 TPPP"
889,7,0.9139,19.19,233.0,0.07210,0.999299,"HTRA2 MTX2 OCIAD1 HAX1 CLPB YME1L1 DNAJC11"
890,5,0.9414,9.414,196.4,0.04362,0.996692,"TGFBRAP1 ANKFY1 RAB5C VPS8 ZFYVE20"
891,5,0.9378,9.378,138.5,0.05941,0.996692,"FURIN KBTBD2 IRS2 IGF1R CPD"
892,4,0.9011,5.406,237.9,0.02152,0.992931,"DCSTAMP CPQ ANGPT1 RIMS2"
893,4,0.9389,5.633,185.4,0.02830,0.992931,"ST7 CAV1 ASZ1 KCND2"
894,8,0.9065,25.38,202.0,0.1043,0.999679,"ARPC4 ABI1 ACTR2 ARPC3 BRK1 HSBP1 NCKAP1 WASF2"
895,4,0.9498,5.699,210.8,0.02539,0.992931,"DVL1 WLS FZD5 LRP5"
896,4,0.9043,5.426,192.4,0.02637,0.992931,"CCDC146 ERV3-1 ZNF479 ZNF727P"
897,4,0.9675,5.805,123.4,0.04232,0.992931,"ING2 SAP130 SAP30 SIN3A"
898,5,0.9038,9.038,238.4,0.03511,0.996692,"AFTPH AP1B1 AP1G1 AP1S1 AP1M2"
899,5,0.9027,9.027,100.4,0.07560,0.996692,"PFDN5 TUBA1C PFDN1 TUBA1B TBCA"
900,4,0.9071,5.442,199.0,0.02562,0.992931,"PSPC1 TUBA3C ZMYM2 CRYL1"
901,9,0.9048,32.57,177.5,0.1428,0.999853,"WDR7 ATP6V1D ATP6V1H ATP6V1E1 ATP6V1F ATP6V1A ATP6V1G1 ATP6V0C ATP6V1B2"
902,7,0.9098,19.10,512.1,0.03504,0.999299,"ETV3L FCRL3 NES RRNAD1 TTC24 PEAR1 ARHGEF11"
903,4,0.9591,5.754,79.22,0.06189,0.992931,"TINF2 DCLRE1B TERF1 TERF2"
904,12,0.9054,59.76,751.4,0.07155,0.999986,"IFNA6 IFNA1 IFNA16 IFNA2 IFNA8 IFNB1 IFNW1 PTPLAD2 IFNA5 LRRC19 IFNE KLHL9"
905,14,0.9007,81.96,592.1,0.1167,0.999997,"HIST1H2BC HIST1H2BI HIST1H2BE HIST1H2BD HIST1H2AI HIST1H3J HIST1H2BF HIST1H2BJ HIST1H4D HIST1H2BL HIST1H2BN HIST1H4K HIST1H2AJ HIST1H2BM"
906,9,0.9206,33.14,361.5,0.08032,0.999853,"ZNF675 ZNF430 ZNF486 ZNF43 ZNF682 ZNF714 ZNF98 ZNF91 ZNF492"
907,6,0.9382,14.07,248.2,0.05132,0.998474,"ZNF679 ZNF736 ZNF273 ZNF479 ZNF727P ZNF138"
908,6,0.9272,13.91,358.5,0.03618,0.998474,"B3GNT3 HAPLN4 MEF2BNB GMIP CILP2 SUGP2"
909,4,0.9160,5.496,156.2,0.03239,0.992931,"RPL37 RPL13 RPLP2 RPL11"
910,4,0.9028,5.417,201.9,0.02515,0.992931,"CD226 PARD6G SERPINB2 SERPINB5"
911,8,0.9119,25.53,404.9,0.05719,0.999679,"OR4X2 CHRM4 TP53I11 ACCSL OR4B1 RAPSN OR4X1 C1QTNF4"
912,7,0.9076,19.06,376.7,0.04651,0.999299,"PLEKHB1 THRSP TPBGL ACER3 OMP P2RY6 TSKU"
913,4,0.9295,5.577,163.3,0.03153,0.992931,"SUB1 MRPS30 EXOC3 MED10"
914,4,0.9594,5.756,127.3,0.04080,0.992931,"CENPT SKA1 CENPW SKA3"
915,4,0.9930,5.958,112.1,0.04725,0.992931,"POLE2 PSMA3 LRR1 PSMC6"
916,8,0.9021,25.26,529.1,0.04429,0.999679,"EXO5 MFSD2A ZFP69 PPT1 ZFP69B HPCAL4 ZNF684 SCMH1"
917,16,0.9019,108.2,925.5,0.1015,0.999999,"BCS1L COA6 NDUFS1 COX5B COX4I1 UQCR10 UQCRFS1 COX7C CYCS UQCRC1 CYC1 COX11 UQCRB COX16 UQCRC2 COX10"
918,4,0.9342,5.605,146.6,0.03499,0.992931,"TIMM23 DDX21 BMS1 HNRNPH1"
919,4,0.9189,5.513,199.0,0.02595,0.992931,"RGS11 METRN HBA1 HBM"
920,4,0.9282,5.569,222.8,0.02356,0.992931,"CALML6 FAM213B ANKRD65 C1orf159"
921,5,0.9036,9.036,148.3,0.05399,0.996692,"MAP2K7 FGFR1OP MAP2K4 MAP3K1 PPP2R3C"
922,5,0.9311,9.311,172.8,0.04848,0.996692,"CDC6 PSMD3 ZNF830 RPL23 PSMD11"
923,8,0.9395,26.31,164.1,0.1274,0.999679,"XRCC3 XRCC2 RAD51C RAD51D RAD51B BRCA2 RAD51 RNF168"
924,9,0.9108,32.79,601.3,0.05028,0.999853,"MUC12 C7orf43 IFT22 MOGAT3 LRRC17 ALKBH4 SLC26A5 ZNF789 RASA4B"
925,8,0.9202,25.77,513.2,0.04643,0.999679,"OR5AU1 CEBPE RNASE9 EDDM3B FITM1 RPGRIP1 OR11G2 OR4K13"
926,7,0.9166,19.25,228.7,0.07347,0.999299,"HTRA2 MTX2 HAX1 MTCH2 MTX1 YME1L1 DNAJC11"
927,5,0.9319,9.319,168.9,0.04950,0.996692,"FANCA PIGR FANCC FANCG FANCL"
928,5,0.9300,9.300,133.0,0.06107,0.996692,"RPL22 ATM MDM2 TP53 TP53BP1"
929,4,0.9021,5.413,224.0,0.02279,0.992931,"IL15RA AKR1C4 AKR1C1 CACNB2"
930,4,0.9625,5.775,91.27,0.05498,0.992931,"C21orf2 KIF2A CCP110 NEK1"
931,4,0.9065,5.439,111.1,0.04367,0.992931,"CCDC77 TRIM37 PCM1 WRAP73"
932,4,0.9365,5.619,112.9,0.04441,0.992931,"KIAA1279 CEP55 KIF14 CIT"
933,4,0.9317,5.590,158.7,0.03244,0.992931,"ABCE1 ANAPC10 PLRG1 TMA16"
934,5,0.9039,9.039,144.7,0.05522,0.996692,"GTF3C5 GTF3C6 GTF3C4 GTF3C1 GTF3C3"
935,11,0.9104,50.07,305.2,0.1327,0.999969,"COG8 COG2 UNC50 COG3 COG6 PTAR1 COG1 VPS54 COG7 COG4 COG5"
936,5,0.9678,9.678,90.09,0.08816,0.996692,"GAB1 EGFR GRB2 PTPN11 SOS1"
937,4,0.9296,5.578,122.5,0.04100,0.992931,"MAFF BRAF SOX10 SOX9"
938,6,0.9101,13.65,360.2,0.03538,0.998474,"C2orf70 KRTCAP3 ATRAID TRIM54 DPYSL5 GCKR"
939,4,0.9892,5.935,113.5,0.04658,0.992931,"E2F3 TFDP1 RBL1 CCNF"
940,4,0.9202,5.521,230.8,0.02259,0.992931,"LNX1 AMBN PROL1 MAPK10"
941,17,0.9013,122.6,777.2,0.1313,1.00000,"HIST1H4E HIST1H2BC HIST1H2BI HIST1H2BE HIST1H4L HIST1H2BD HIST1H2AC HIST1H2BB HIST1H3I HIST1H2AE HIST1H2AK HIST1H2BL HIST1H2BG HIST1H4I HIST1H2BN H2AFX HIST1H2BM"
942,16,0.9006,108.1,971.0,0.09726,0.999999,"BCS1L SCO2 COA6 COA7 NDUFS1 COX5B COX4I1 UQCRFS1 COX7C UQCRC1 COX6C COX6B1 CYC1 UQCRB COX16 UQCRC2"
943,4,0.9114,5.469,171.2,0.02961,0.992931,"GOLGA6L1 GOLGA8R WHAMM CHRFAM7A"
944,4,0.9558,5.735,180.8,0.02948,0.992931,"ST7 CAV1 ASZ1 CAV2"
945,14,0.9019,82.07,786.4,0.09155,0.999997,"BCS1L COX15 COX5B COX4I1 UQCR10 COX7C CYCS UQCRC1 CYC1 COX11 UQCRB COX16 UQCRC2 COX10"
946,6,0.9073,13.61,196.6,0.06125,0.998474,"TNS3 RSU1 ILK BCAR1 LIMS1 TLN1"
947,7,0.9064,19.03,359.0,0.04855,0.999299,"B4GALNT3 CACNA2D4 ERC1 WNT5B NINJ2 NRIP2 TSPAN9"
948,4,0.9176,5.506,197.2,0.02613,0.992931,"GIPC1 ZNF430 ZNF486 ZNF714"
949,6,0.9261,13.89,401.9,0.03248,0.998474,"CNIH2 SPTBN2 B3GNT1 CD248 SNX32 RIN1"
950,4,0.9137,5.482,147.0,0.03417,0.992931,"MAPK7 TRAF7 MAP3K2 KRAS"
951,4,0.9421,5.653,111.4,0.04522,0.992931,"POLE2 RPS29 LRR1 PSMC6"
952,5,0.9163,9.163,222.9,0.03785,0.996692,"RRM2 PSMD7 RAN SFPQ SNRNP200"
953,13,0.9115,71.09,529.6,0.1134,0.999993,"DEFB104A USP17L2 DEFB134 DEFB103B FAM90A1 DEFB105A DEFB106A DEFB4A PRR23D2 SPAG11B DEFB4B DEFB107B DEFB108B"
954,5,0.9438,9.438,183.2,0.04657,0.996692,"CAB39 TAOK1 PDCD10 STK38 FRYL"
955,9,0.9065,32.63,747.2,0.04090,0.999853,"ARHGAP17 HIRIP3 C16orf92 SBK1 APOBR ZG16 LAT NFATC2IP SULT1A4"
956,4,0.9788,5.873,100.9,0.05115,0.992931,"DCTD DHFR DHFRL1 TYMS"
957,10,0.9015,40.57,509.3,0.07119,0.999933,"SYT13 ALX4 OR4X2 CHRM4 TP53I11 ACCSL CD82 MAPK8IP1 MYBPC3 CREB3L1"
958,5,0.9201,9.201,277.2,0.03104,0.996692,"UCKL1 CHRNA4 PPDPF GMEB2 COL9A3"
959,4,0.9037,5.422,214.2,0.02382,0.992931,"BCAS3 C17orf82 KCNH6 OR4D2"
960,5,0.9374,9.374,159.8,0.05231,0.996692,"PARVA RSU1 YES1 ILK LIMS1"
961,6,0.9122,13.68,126.3,0.09004,0.998474,"USE1 RINT1 BNIP1 C19orf25 NBAS ZW10"
962,7,0.9063,19.03,208.6,0.07878,0.999299,"MAP4K4 TAOK1 PDCD10 RNF146 PLXNA1 NF2 KIRREL"
963,12,0.9139,60.31,397.8,0.1251,0.999986,"TMEM242 ATP5A1 ATP5H ATP5J ATP5E ATP5F1 MRPL24 ATP5L ATP5D ATP5C1 ATP5I ATP5B"
964,6,0.9176,13.76,371.5,0.03465,0.998474,"CHRD CLCN2 MAP6D1 DGKG CAMK2N2 FAM131A"
965,5,0.9180,9.180,153.5,0.05315,0.996692,"MTX2 IMMT YME1L1 SAMM50 DNAJC11"
966,13,0.9020,70.35,610.6,0.09951,0.999993,"HIST1H2BI HIST1H2BE HIST1H4L HIST1H2BD HIST1H2AC HIST1H1B HIST1H2BO HIST1H2BH HIST1H3I HIST1H2BL HIST1H2BG HIST1H2BN HIST1H2BM"
967,4,1.000,6.000,55.79,0.08598,0.992931,"TSC2 NPRL2 DEPDC5 TSC1"
968,4,0.9458,5.675,154.0,0.03385,0.992931,"MCEMP1 JAK3 PYCR2 ECHS1"
969,6,0.9079,13.62,198.2,0.06084,0.998474,"TRAPPC12 TRAPPC13 SEC23IP RAB1B TRAPPC2L RAB1A"
970,5,0.9278,9.278,169.2,0.04923,0.996692,"SLC22A8 SLC22A9 SCGB2A1 SCGB1D2 SCGB1D1"
971,13,0.9007,70.26,1080,0.05973,0.999993,"EARS2 LARS2 MRPL10 MRPL20 MRPL21 MRPL22 MRPS14 MRPS6 MTG2 PARS2 MRPL11 MRPL47 MRPL16"
972,5,0.9015,9.015,278.7,0.03029,0.996692,"SLC39A13 ZNF408 DGKZ MAPK8IP1 ARHGAP1"
973,4,0.9300,5.580,98.34,0.04986,0.992931,"RHNO1 RAD17 KIAA1524 TOPBP1"
974,5,0.9203,9.203,191.4,0.04370,0.996692,"RAPGEF2 PARD6B TP53BP2 MLLT4 CDC42"
975,7,0.9235,19.39,185.4,0.08866,0.999299,"AAAS CDCA3 KPNA2 NDC1 NUP188 NUP37 POM121"
976,4,0.9163,5.498,137.5,0.03642,0.992931,"LUC7L3 ELP5 IKBKAP DPH3"
977,6,0.9291,13.94,254.7,0.04967,0.998474,"FGF8 MYCN MYOG SOX8 PAX3 MYOD1"
978,5,0.9046,9.046,170.8,0.04765,0.996692,"CPSF6 RAB3IP YEATS4 CCT2 NUP107"
979,4,0.9819,5.891,117.6,0.04481,0.992931,"ZFP64 PSIP1 KMT2A MEN1"
980,4,0.9150,5.490,252.7,0.02063,0.992931,"C17orf75 SLFN5 CCL2 FNDC8"
981,4,0.9213,5.528,162.0,0.03149,0.992931,"HIST2H2AC HIST1H2AB HIST1H2AI HIST1H2BJ"
982,7,0.9128,19.17,161.8,0.09832,0.999299,"TSG101 VPS36 STAMBP USP8 UBAP1 VPS37A PTPN23"
983,4,0.9117,5.470,134.5,0.03696,0.992931,"PSEN1 SUCLA2 SUCLG1 MSI2"
984,7,0.9107,19.12,443.4,0.04014,0.999299,"ISYNA1 EPS15L1 HAPLN4 SSBP4 TSSK6 PGPEP1 IFI30"
985,5,0.9661,9.661,161.7,0.05328,0.996692,"ZZZ3 YEATS2 CSRP2BP TADA3 TADA2A"
986,4,0.9108,5.465,206.4,0.02486,0.992931,"C1S CLSTN3 ACSM4 CLEC4C"
987,4,0.9098,5.459,165.6,0.03048,0.992931,"ECM2 FAM120A PHF2 OMD"
988,4,0.9215,5.529,91.22,0.05278,0.992931,"CDC73 CTR9 WDR61 LEO1"
989,4,0.9946,5.968,99.20,0.05273,0.992931,"UBN2 ASF1A CABIN1 HIRA"
990,4,0.9259,5.555,235.5,0.02231,0.992931,"NTNG1 ST7L MYBPHL GSTM2"
991,4,0.9210,5.526,195.9,0.02639,0.992931,"IFI27 SLC24A4 PPP4R4 RIN3"
992,9,0.9025,32.49,588.0,0.05089,0.999853,"CLIC3 LCN6 LCN8 LCNL1 PHPT1 TUBB4B UAP1L1 RNF208 TMEM141"
993,5,0.9380,9.380,236.5,0.03666,0.996692,"SLC6A18 SLC6A19 TERT SLC6A3 ADAMTS16"
994,9,0.9005,32.42,424.9,0.06820,0.999853,"MRGPRF MYEOV FGF4 FGF19 CPT1A MRGPRD TPCN2 FGF3 IGHMBP2"
995,4,0.9437,5.662,132.9,0.03863,0.992931,"FASN AGPAT6 CHP1 CERS6"
996,7,0.9015,18.93,307.4,0.05562,0.999299,"PSMA2 PSMA6 SMU1 SNRPF VCP SNRPD1 SNRPG"
997,4,0.9456,5.674,126.0,0.04063,0.992931,"BMPR2 UBAC1 BMPR1A SMAD4"
998,5,0.9283,9.283,180.7,0.04642,0.996692,"DROSHA SUB1 EXOC3 ICE1 MED10"
999,11,0.9064,49.85,420.9,0.1012,0.999969,"CDK10 DPEP1 GAS8 DBNDD1 TUBB3 VPS9D1 CENPBD1 DEF8 TCF25 PRDM7 SPATA2L"
1000,5,0.9243,9.243,278.5,0.03104,0.996692,"SMIM17 ZNF71 ZSCAN1 ZIM3 VN1R1"
1001,7,0.9034,18.97,243.2,0.06869,0.999299,"GINS1 CRNKL1 TRMT6 ESF1 POLR3F XRN2 NOP56"
1002,8,0.9012,25.23,189.4,0.1094,0.999679,"CLTC CHMP6 USP8 UBAP1 TFG VPS37A PTPN23 HGS"
1003,5,0.9187,9.187,131.6,0.06091,0.996692,"TM9SF3 SURF4 SLC39A9 MON2 SAR1A"
1004,7,0.9460,19.87,258.3,0.06799,0.999299,"BET1 TNPO3 RINT1 PSMC2 RBM28 SRRT PMPCB"
1005,6,0.9534,14.30,164.7,0.07487,0.998474,"ZNF592 MED24 MED13L MED23 ZMYND8 MED16"
1006,4,0.9232,5.539,189.8,0.02724,0.992931,"PCMTD2 RGS19 OPRL1 SLC17A9"
1007,4,0.9696,5.818,145.4,0.03655,0.992931,"HLA-DQA1 HLA-DRB5 HLA-DQB1 HLA-DRB1"
1008,4,0.9048,5.429,149.0,0.03342,0.992931,"LRIG3 RGMB NEO1 SMAD1"
1009,4,0.9614,5.769,198.2,0.02722,0.992931,"MTHFD2 MTHFD1L SHMT2 SLC25A32"
1010,4,0.9307,5.584,236.9,0.02229,0.992931,"ZNF350 ZNF418 ZNF615 FPR2"
1011,4,0.9521,5.713,134.9,0.03845,0.992931,"SLC25A28 AGK STOML2 TIMM22"
1012,5,0.9304,9.304,176.9,0.04742,0.996692,"WDR43 AK6 EXOSC10 HEATR1 NOP9"
1013,7,0.9192,19.30,427.0,0.04194,0.999299,"RASGRP2 PYGM FKBP2 DNAJC4 CDC42BPG RPS6KA4 NUDT22"
1014,5,0.9004,9.004,233.2,0.03570,0.996692,"LRRC32 MYO7A THRSP OMP B3GNT6"
1015,4,0.9031,5.419,150.4,0.03308,0.992931,"GOLGA6L1 HERC2 MKRN3 RNF145"
1016,5,0.9213,9.213,97.21,0.07914,0.996692,"CCNE1 UBE2Q1 CKS1B CDK2 SKP2"
1017,7,0.9094,19.10,234.3,0.07141,0.999299,"MED30 EIF3E UTP23 RAD21 RPL30 TAF2 EIF3H"
1018,6,0.9239,13.86,399.0,0.03262,0.998474,"OR7C1 DDX39A CLEC17A ZNF333 DNAJB1 OR7C2"
1019,4,0.9543,5.726,125.5,0.04114,0.992931,"ZGRF1 RAD51B MCM9 RNF168"
1020,7,0.9366,19.67,156.9,0.1032,0.999299,"DOT1L MEAF6 KAT6A ASH1L BRPF1 KMT2A MLLT1"
1021,6,0.9061,13.59,384.2,0.03316,0.998474,"C9orf72 MOB3B IFT74 IFNK LRRC19 CAAP1"
1022,4,0.9166,5.500,83.22,0.05686,0.992931,"TRPM7 ALDH18A1 ASNS ATF4"
1023,6,0.9083,13.62,184.1,0.06497,0.998474,"DDX10 ARCN1 TRAPPC4 NPAT BUD13 SRPR"
1024,8,0.9193,25.74,170.4,0.1213,0.999679,"XRCC3 XRCC2 RAD51C RAD51D RAD51B BRCA2 RAD51 SFR1"
1025,4,0.9266,5.559,117.7,0.04235,0.992931,"MIB1 FKBP1A SMAD6 SMAD7"
1026,5,0.9083,9.083,243.6,0.03458,0.996692,"BDNF PAMR1 CCDC34 COMMD9 LIN7C"
1027,4,0.9035,5.421,194.5,0.02607,0.992931,"OR4X2 F2 FOLH1 LRP4"
1028,4,0.9626,5.776,213.8,0.02538,0.992931,"CCL14 SLFN12L SLFN12 CCL13"
1029,5,0.9092,9.092,275.8,0.03083,0.996692,"CLDND1 OR5K3 OR5H2 OR5H6 STX19"
1030,6,0.9113,13.67,200.6,0.06042,0.998474,"IARS SMC2 NCBP1 PRPF4 TEX10 NOL8"
1031,6,0.9048,13.57,131.3,0.08653,0.998474,"USE1 RINT1 BNIP1 C19orf25 RAB18 GOLT1B"
1032,7,0.9068,19.04,282.7,0.06032,0.999299,"CDK10 GAS8 VPS9D1 SPATA33 CENPBD1 TCF25 SPATA2L"
1033,5,0.9077,9.077,394.1,0.02197,0.996692,"DMPK RTN2 PNMAL2 NANOS2 FBXO46"
1034,5,0.9427,9.427,197.4,0.04347,0.996692,"MAP4K4 TAOK1 PLXNA1 RAP2B TAOK2"
1035,4,0.9064,5.439,132.7,0.03720,0.992931,"LDB1 ASH1L BRPF1 PYGO2"
1036,4,0.9031,5.419,108.3,0.04453,0.992931,"PPP6R1 PPP6C PPP2R4 ANKRD52"
1037,4,0.9016,5.410,82.13,0.05662,0.992931,"E2F3 TFDP1 YEATS2 CCNF"
